id,title,artist,rights,genre,Department,tags,notes
57338,Unknown,Kenkō Shōkei,CC0-1.0,Paintings,Asian Art,,"Painted panel; Japan; Muromachi period (1392–1573); Paint on paper; Image: 33 3/8 × 12 1/4 in. (84.8 × 31.1 cm)
Overall with mounting: 67 1/4 × 17 in. (170.8 × 43.2 cm)
Overall with knobs: 67 1/4 × 18 3/4 in. (170.8 × 47.6 cm); late 15th century; Asian Art; Unknown is a Muromachi period (1392–1573) Painted panel by the Japan artist Kenkō Shōkei. This piece, part of the Asian Art collection, is crafted using Paint on paper. Measuring Image: 33 3/8 × 12 1/4 in. (84.8 × 31.1 cm)
Overall with mounting: 67 1/4 × 17 in. (170.8 × 43.2 cm)
Overall with knobs: 67 1/4 × 18 3/4 in. (170.8 × 47.6 cm), the work is classified as Paintings and was created in late 15th century."
57339,Unknown,Matsuo Bashō,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Ink wash and color on paper; 43 x 11 1/2 in. (109.2 x 29.2 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Matsuo Bashō. This piece, part of the Asian Art collection, is crafted using Ink wash and color on paper. Measuring 43 x 11 1/2 in. (109.2 x 29.2 cm), the work is classified as Paintings and was created in 17th century."
57342,Unknown,Shibata Zeshin,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Meiji period (1868–1912); Hanging scroll; ink and color on silk; 14 3/8 x 10 3/4 in. (36.5 x 27.3 cm); 19th century; Asian Art; Unknown is a Meiji period (1868–1912) Hanging scroll by the Japan artist Shibata Zeshin. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring 14 3/8 x 10 3/4 in. (36.5 x 27.3 cm), the work is classified as Paintings and was created in 19th century."
57344,Unknown,Ogata Kōrin,CC0-1.0,Paintings,Asian Art,,"Screen; Japan; Edo period (1615–1868); Six-panel folding screen; color on paper; 67 in. × 12 ft. 7 in. (170.2 × 383.5 cm); Unknown; Asian Art; Unknown is a Edo period (1615–1868) Screen by the Japan artist Ogata Kōrin. This piece, part of the Asian Art collection, is crafted using Six-panel folding screen; color on paper. Measuring 67 in. × 12 ft. 7 in. (170.2 × 383.5 cm), the work is classified as Paintings ."
57345,Unknown,Shibata Zeshin,CC0-1.0,Paintings,Asian Art,,"Screen; Japan; Meiji period (1868–1912); Two-panel folding screen; color on silk; 26 3/4 x 69 in. (67.9 x 175.3 cm); 1868–1912; Asian Art; Unknown is a Meiji period (1868–1912) Screen by the Japan artist Shibata Zeshin. This piece, part of the Asian Art collection, is crafted using Two-panel folding screen; color on silk. Measuring 26 3/4 x 69 in. (67.9 x 175.3 cm), the work is classified as Paintings and was created in 1868–1912."
57347,花鳥図風炉先屏風|Folding Screen for Tea Ceremony with Six Bird-and-Flower Paintings,Shibata Zeshin,CC0-1.0,Paintings,Asian Art,,"Screen; Japan; Meiji period (1868–1912); Two-panel folding screen; lacquer, color, and silver on paper; Overall (each panel): 14 1/2 x 31 in. (36.8 x 78.7 cm); late 19th century; Asian Art; 花鳥図風炉先屏風|Folding Screen for Tea Ceremony with Six Bird-and-Flower Paintings is a Meiji period (1868–1912) Screen by the Japan artist Shibata Zeshin. This piece, part of the Asian Art collection, is crafted using Two-panel folding screen; lacquer, color, and silver on paper


. Measuring Overall (each panel): 14 1/2 x 31 in. (36.8 x 78.7 cm), the work is classified as Paintings and was created in late 19th century."
57348,Unknown,Shibata Zeshin,CC0-1.0,Paintings,Asian Art,,"Screen; Japan; Unknown; Two-panel folding screen; ink on paper; 41 1/2 in. × 55 in. (105.4 × 139.7 cm); 19th century; Asian Art; Unknown is a Unknown Screen by the Japan artist Shibata Zeshin. This piece, part of the Asian Art collection, is crafted using Two-panel folding screen; ink on paper. Measuring 41 1/2 in. × 55 in. (105.4 × 139.7 cm), the work is classified as Paintings and was created in 19th century."
57350,Unknown,Kenkō Shōkei,CC0-1.0,Paintings,Asian Art,,"Painted panel; Japan; Muromachi period (1392–1573); Paint on paper; Image: 33 3/8 × 12 1/4 in. (84.8 × 31.1 cm)
Overall with mounting: 67 1/4 × 17 in. (170.8 × 43.2 cm)
Overall with knobs: 67 1/4 × 18 3/4 in. (170.8 × 47.6 cm); late 15th century; Asian Art; Unknown is a Muromachi period (1392–1573) Painted panel by the Japan artist Kenkō Shōkei. This piece, part of the Asian Art collection, is crafted using Paint on paper. Measuring Image: 33 3/8 × 12 1/4 in. (84.8 × 31.1 cm)
Overall with mounting: 67 1/4 × 17 in. (170.8 × 43.2 cm)
Overall with knobs: 67 1/4 × 18 3/4 in. (170.8 × 47.6 cm), the work is classified as Paintings and was created in late 15th century."
57351,Unknown,Kenkō Shōkei,CC0-1.0,Paintings,Asian Art,,"Painted panel; Japan; Muromachi period (1392–1573); Paint on paper; Image: 33 3/8 × 12 1/4 in. (84.8 × 31.1 cm)
Overall with mounting: 67 1/4 × 17 in. (170.8 × 43.2 cm)
Overall with knobs: 67 1/4 × 18 3/4 in. (170.8 × 47.6 cm); Unknown; Asian Art; Unknown is a Muromachi period (1392–1573) Painted panel by the Japan artist Kenkō Shōkei. This piece, part of the Asian Art collection, is crafted using Paint on paper. Measuring Image: 33 3/8 × 12 1/4 in. (84.8 × 31.1 cm)
Overall with mounting: 67 1/4 × 17 in. (170.8 × 43.2 cm)
Overall with knobs: 67 1/4 × 18 3/4 in. (170.8 × 47.6 cm), the work is classified as Paintings ."
57556,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Painting; China (?); Unknown; Framed painting; ink and color on paper; Image: 37 3/4 x 24 3/4 in. (95.9 x 62.9 cm)
Framed: 41 x 28 1/8 in. (104.1 x 71.4 cm); 15th century; Asian Art; Unknown is a Unknown Painting by the China (?) artist.This piece, part of the Asian Art collection, is crafted using Framed painting; ink and color on paper. Measuring Image: 37 3/4 x 24 3/4 in. (95.9 x 62.9 cm)
Framed: 41 x 28 1/8 in. (104.1 x 71.4 cm), the work is classified as Paintings and was created in 15th century."
58449,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Folio; India (Rajasthan, Amber); Unknown; Ink, opaque watercolor, and gold on paper; Image: 8 1/2 × 5 1/4 in. (21.6 × 13.3 cm)
Sheet: 9 in. × 5 5/8 in. (22.9 × 14.3 cm); ca. 1610; Asian Art; Unknown is a Unknown Folio by the India (Rajasthan, Amber) artist.This piece, part of the Asian Art collection, is crafted using Ink, opaque watercolor, and gold on paper. Measuring Image: 8 1/2 × 5 1/4 in. (21.6 × 13.3 cm)
Sheet: 9 in. × 5 5/8 in. (22.9 × 14.3 cm), the work is classified as Paintings and was created in ca. 1610."
58450,Unknown,Nuruddin,CC0-1.0,Paintings,Asian Art,,"Folio; India (Rajasthan, Bikaner); Unknown; Ink, opaque watercolor, gold and silver on paper; Image: 7 3/8 × 5 1/8 in. (18.7 × 13 cm)
Sheet: 8 1/2 × 6 3/8 in. (21.6 × 16.2 cm); 1685; Asian Art; Unknown is a Unknown Folio by the India (Rajasthan, Bikaner) artist Nuruddin. This piece, part of the Asian Art collection, is crafted using Ink, opaque watercolor, gold and silver on paper. Measuring Image: 7 3/8 × 5 1/8 in. (18.7 × 13 cm)
Sheet: 8 1/2 × 6 3/8 in. (21.6 × 16.2 cm), the work is classified as Paintings and was created in 1685."
58451,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Folio; India (Rajasthan, Kota); Unknown; Ink, opaque watercolor, and gold on paper; 6 1/4 x 4 5/16 in. (15.9 x 11 cm); ca. 1690–1710; Asian Art; Unknown is a Unknown Folio by the India (Rajasthan, Kota) artist.This piece, part of the Asian Art collection, is crafted using Ink, opaque watercolor, and gold on paper. Measuring 6 1/4 x 4 5/16 in. (15.9 x 11 cm), the work is classified as Paintings and was created in ca. 1690–1710."
59004,Unknown,Ōtagaki Rengetsu,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Edo period (1615–1868); Hanging scroll; ink and color on paper; 44 1/16 x 10 3/4 in. (111.9 x 27.3 cm); Unknown; Asian Art; Unknown is a Edo period (1615–1868) Hanging scroll by the Japan artist Ōtagaki Rengetsu. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on paper. Measuring 44 1/16 x 10 3/4 in. (111.9 x 27.3 cm), the work is classified as Paintings ."
59005,Unknown,Ōtagaki Rengetsu,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Edo period (1615–1868); Hanging scroll; ink and color on paper; 44 1/16 x 10 3/4 in. (111.9 x 27.3 cm); Unknown; Asian Art; Unknown is a Edo period (1615–1868) Hanging scroll by the Japan artist Ōtagaki Rengetsu. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on paper. Measuring 44 1/16 x 10 3/4 in. (111.9 x 27.3 cm), the work is classified as Paintings ."
59025,清  祁豸佳  倣倪瓚冬林亭子圖  軸|Pavilion amongst Wintry Trees after Ni Zan,Qi Zhijia,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; China; Qing dynasty (1644–1911); Hanging scroll; ink on paper; 45 5/8 x 20 in. (116 x 50.8 cm); dated 1661; Asian Art; 清  祁豸佳  倣倪瓚冬林亭子圖  軸|Pavilion amongst Wintry Trees after Ni Zan is a Qing dynasty (1644–1911) Hanging scroll by the China artist Qi Zhijia. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink on paper. Measuring 45 5/8 x 20 in. (116 x 50.8 cm), the work is classified as Paintings and was created in dated 1661."
59669,春屋妙葩像 自賛|Portrait of Shun'oku Myōha,Unidentified artist,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Nanbokuchō period (1336–92); Hanging scroll; ink, color, and gold on silk; Image: 45 5/8 × 20 1/2 in. (115.9 × 52.1 cm)
Overall: 79 × 29 3/4 in. (200.7 × 75.6 cm)
Overall with knobs: 79 × 31 5/8 in. (200.7 × 80.3 cm); ca. 1383; Asian Art; 春屋妙葩像 自賛|Portrait of Shun'oku Myōha is a Nanbokuchō period (1336–92) Hanging scroll by the Japan artist Unidentified artist. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink, color, and gold on silk. Measuring Image: 45 5/8 × 20 1/2 in. (115.9 × 52.1 cm)
Overall: 79 × 29 3/4 in. (200.7 × 75.6 cm)
Overall with knobs: 79 × 31 5/8 in. (200.7 × 80.3 cm), the work is classified as Paintings and was created in ca. 1383."
60441,"清原元輔 「為重本　時代不同歌合絵巻」 断簡　|The Poet Kiyohara Motosuke, from the “Tameshige Version” of Thirty-six Poetic Immortals (Tameshige-bon Jidai fudō utawase emaki)",Unidentified artist,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Muromachi period (1392–1573); Section of a handscroll mounted as a hanging scroll; ink and color on paper; Image: 11 1/2 x 10 in. (29.2 x 25.4 cm)
Overall with mounting: 51 3/4 x 14 1/4 in. (131.4 x 36.2 cm)
Overall with knobs: 51 3/4 x 16 in. (131.4 x 40.6 cm); 15th century; Asian Art; 清原元輔 「為重本　時代不同歌合絵巻」 断簡　|The Poet Kiyohara Motosuke, from the “Tameshige Version” of Thirty-six Poetic Immortals (Tameshige-bon Jidai fudō utawase emaki) is a Muromachi period (1392–1573) Hanging scroll by the Japan artist Unidentified artist. This piece, part of the Asian Art collection, is crafted using Section of a handscroll mounted as a hanging scroll; ink and color on paper. Measuring Image: 11 1/2 x 10 in. (29.2 x 25.4 cm)
Overall with mounting: 51 3/4 x 14 1/4 in. (131.4 x 36.2 cm)
Overall with knobs: 51 3/4 x 16 in. (131.4 x 40.6 cm), the work is classified as Paintings and was created in 15th century."
60443,"藤原清忠　「業兼本　時代不同歌合絵巻」 断簡|The Poet Fujiwara Kiyotada, from the “Narikane Version” of Thirty-six Poetic Immortals",Unidentified artist,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Kamakura period (1185–1333); Section of a handscroll mounted as a hanging scroll; ink and color on paper; Image: 10 3/8 x 10 1/8 in. (26.4 x 25.7 cm)
Overall with mounting: 42 1/8 x 14 5/8 in. (107 x 37.1 cm)
Overall with knobs: 42 1/8 x 16 3/8 in. (107 x 41.6 cm); 13th century; Asian Art; 藤原清忠　「業兼本　時代不同歌合絵巻」 断簡|The Poet Fujiwara Kiyotada, from the “Narikane Version” of Thirty-six Poetic Immortals is a Kamakura period (1185–1333) Hanging scroll by the Japan artist Unidentified artist. This piece, part of the Asian Art collection, is crafted using Section of a handscroll mounted as a hanging scroll; ink and color on paper. Measuring Image: 10 3/8 x 10 1/8 in. (26.4 x 25.7 cm)
Overall with mounting: 42 1/8 x 14 5/8 in. (107 x 37.1 cm)
Overall with knobs: 42 1/8 x 16 3/8 in. (107 x 41.6 cm), the work is classified as Paintings and was created in 13th century."
60654,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Wall painting; China (Xinjiang Uyghur Autonomous Region); Kizil kingdom; Pigments on mud plaster; 9 1/4 x 5 3/8 in. (23.5 x 13.7 cm); ca. 6th–7th century; Asian Art; Unknown is a Kizil kingdom Wall painting by the China (Xinjiang Uyghur Autonomous Region) artist.This piece, part of the Asian Art collection, is crafted using Pigments on mud plaster. Measuring 9 1/4 x 5 3/8 in. (23.5 x 13.7 cm), the work is classified as Paintings and was created in ca. 6th–7th century."
60655,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Wall painting; China, Xinjiang Uyghur Autonomous Region; Kizil kingdom; Pigments on mud plaster; 9 7/8 x 5 3/8 in. (25.1 x 13.7 cm); ca. 6th–7th century; Asian Art; Unknown is a Kizil kingdom Wall painting by the China, Xinjiang Uyghur Autonomous Region artist.This piece, part of the Asian Art collection, is crafted using Pigments on mud plaster. Measuring 9 7/8 x 5 3/8 in. (25.1 x 13.7 cm), the work is classified as Paintings and was created in ca. 6th–7th century."
60785,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Folio; India, West Bengal or Bangladesh; Pala period; Opaque watercolor on palm leaf; Page: 2 3/4 x 16 7/16 in. (7 x 41.8 cm)
Image: 2 1/2 x 1 15/16 in. (6.4 x 4.9 cm); early 12th century; Asian Art; Unknown is a Pala period Folio by the India, West Bengal or Bangladesh artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on palm leaf. Measuring Page: 2 3/4 x 16 7/16 in. (7 x 41.8 cm)
Image: 2 1/2 x 1 15/16 in. (6.4 x 4.9 cm), the work is classified as Paintings and was created in early 12th century."
60786,狩野之信筆  四十雀柘榴花図|Titmouse with Pomegranate Flowers,Kano Yukinobu 狩野之信,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Muromachi period (1392–1573); Hanging scroll; ink and color on paper; 18 3/8 x 15 3/4 in. (46.7 x 40 cm)
Overall with mounting: 52 5/8 x 20 3/8 in. (133.7 x 51.8 cm); mid-16th century; Asian Art; 狩野之信筆  四十雀柘榴花図|Titmouse with Pomegranate Flowers is a Muromachi period (1392–1573) Hanging scroll by the Japan artist Kano Yukinobu 狩野之信. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on paper. Measuring 18 3/8 x 15 3/4 in. (46.7 x 40 cm)
Overall with mounting: 52 5/8 x 20 3/8 in. (133.7 x 51.8 cm)
, the work is classified as Paintings and was created in mid-16th century."
60789,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Page; India (Rajasthan, Bikaner); Unknown; Ink, opaque watercolor, and gold on paper; Image: 6 3/4 × 9 3/4 in. (17.1 × 24.8 cm)
Sheet: 7 15/16 × 11 1/16 in. (20.2 × 28.1 cm); ca. 1610; Asian Art; Unknown is a Unknown Page by the India (Rajasthan, Bikaner) artist.This piece, part of the Asian Art collection, is crafted using Ink, opaque watercolor, and gold on paper. Measuring Image: 6 3/4 × 9 3/4 in. (17.1 × 24.8 cm)
Sheet: 7 15/16 × 11 1/16 in. (20.2 × 28.1 cm), the work is classified as Paintings and was created in ca. 1610."
61278,Unknown,Ōtagaki Rengetsu,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Edo period (1615–1868); Hanging scroll; ink and color on paper; 11 3/8 x 49 1/8 in. (28.9 x 124.8 cm); late 19th century; Asian Art; Unknown is a Edo period (1615–1868) Hanging scroll by the Japan artist Ōtagaki Rengetsu. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on paper. Measuring 11 3/8 x 49 1/8 in. (28.9 x 124.8 cm), the work is classified as Paintings and was created in late 19th century."
61429,Unknown,Tara,CC0-1.0,Paintings,Asian Art,,"Painting; Western India, Rajasthan, Mewar; Unknown; Opaque watercolor, ink, and gold on paper; Image: 16 3/4 x 22 3/4 in. (42.5 x 57.8 cm)
Sheet: 19 x 24 7/8 in. (48.3 x 63.2 cm); 1845–46; Asian Art; Unknown is a Unknown Painting by the Western India, Rajasthan, Mewar artist Tara. This piece, part of the Asian Art collection, is crafted using Opaque watercolor, ink, and gold on paper. Measuring Image: 16 3/4 x 22 3/4 in. (42.5 x 57.8 cm)
Sheet: 19 x 24 7/8 in. (48.3 x 63.2 cm), the work is classified as Paintings and was created in 1845–46."
61706,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61707,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61708,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61709,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61710,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61711,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61712,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61713,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each: 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each: 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61714,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61715,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61716,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61717,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61718,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61719,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61720,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61721,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61722,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61723,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61724,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61725,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61726,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61727,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61728,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
61729,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Initiation card; Tibet; Unknown; Opaque watercolor on paper; Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm); early 15th century; Asian Art; Unknown is a Unknown Initiation card by the Tibet artist.This piece, part of the Asian Art collection, is crafted using Opaque watercolor on paper. Measuring Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm), the work is classified as Paintings and was created in early 15th century."
