id,title,artist,rights,genre,Department,tags,notes,caption,object_name
436588,Head of a Young Boy,Jean-Baptiste Greuze,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 18 7/8 x 15 3/8 in. (47.9 x 39.1 cm); 1763; European Paintings; Head of a Young Boy is a Unknown Painting by the Unknown artist Jean-Baptiste Greuze. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 18 7/8 x 15 3/8 in. (47.9 x 39.1 cm), the work is classified as Paintings and was created in 1763.",a painting of a young boy with a white shirt,man
436590,"The Empress Elizabeth of Russia (1709–1762) on Horseback, Attended by a Page",Georg Christoph Grooth,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 31 3/8 x 24 1/2 in. (79.7 x 62.2 cm); after 1743–49; European Paintings; The Empress Elizabeth of Russia (1709–1762) on Horseback, Attended by a Page is a Unknown Painting by the Unknown artist Georg Christoph Grooth. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 31 3/8 x 24 1/2 in. (79.7 x 62.2 cm), the work is classified as Paintings and was created in after 1743–49.",a painting of a man on a horse,man
436616,Young Man and Woman in an Inn,Frans Hals,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 41 1/2 x 31 1/4 in. (105.4 x 79.4 cm); 1623; European Paintings; Young Man and Woman in an Inn is a Unknown Painting by the Unknown artist Frans Hals. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 41 1/2 x 31 1/4 in. (105.4 x 79.4 cm), the work is classified as Paintings and was created in 1623.",a painting of a boy with a hat and a woman holding a book,man
436623,Portrait of a Man,Frans Hals,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 43 1/2 x 34 in. (110.5 x 86.4 cm); early 1650s; European Paintings; Portrait of a Man is a Unknown Painting by the Unknown artist Frans Hals. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 43 1/2 x 34 in. (110.5 x 86.4 cm), the work is classified as Paintings and was created in early 1650s.",a painting of a man in a black suit,man
436624,Portrait of a Woman,Frans Hals,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 39 3/8 x 32 1/4 in. (100 x 81.9 cm); ca. 1650, reworked probably 18th century; European Paintings; Portrait of a Woman is a Unknown Painting by the Unknown artist Frans Hals. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 39 3/8 x 32 1/4 in. (100 x 81.9 cm), the work is classified as Paintings and was created in ca. 1650, reworked probably 18th century.",a painting of a woman in a black dress,woman
436625,The Smoker,Frans Hals,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; Octagonal, 18 3/8 x 19 1/2 in. (46.7 x 49.5 cm); ca. 1623–25; European Paintings; The Smoker is a Unknown Painting by the Unknown artist Frans Hals. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring Octagonal, 18 3/8 x 19 1/2 in. (46.7 x 49.5 cm), the work is classified as Paintings and was created in ca. 1623–25.",a painting of a boy and girl,man
436626,Boy with a Lute,Frans Hals,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 28 3/8 x 23 1/4 in. (72.1 x 59.1 cm); ca. 1625; European Paintings; Boy with a Lute is a Unknown Painting by the Unknown artist Frans Hals. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 28 3/8 x 23 1/4 in. (72.1 x 59.1 cm), the work is classified as Paintings and was created in ca. 1625.",a painting of a young boy playing a violin,man
436627,Frans Hals (1582/83–1666),Frans Hals,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 12 7/8 x 11 in. (32.7 x 27.9 cm); probably 1650s; European Paintings; Frans Hals (1582/83–1666) is a Unknown Painting by the Unknown artist Frans Hals. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 12 7/8 x 11 in. (32.7 x 27.9 cm), the work is classified as Paintings and was created in probably 1650s.",a painting of a man with a hat and a mustache,man
436628,Malle Babbe,Frans Hals,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 29 1/2 x 24 in. (74.9 x 61 cm); Unknown; European Paintings; Malle Babbe is a Unknown Painting by the Unknown artist Frans Hals. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 29 1/2 x 24 in. (74.9 x 61 cm), the work is classified as Paintings .",a painting of a woman with a bird on her shoulder,woman
436630,Portrait of a Woman,Adriaen Hanneman,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 31 1/2 x 25 in. (80 x 63.5 cm); ca. 1653; European Paintings; Portrait of a Woman is a Unknown Painting by the Unknown artist Adriaen Hanneman. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 31 1/2 x 25 in. (80 x 63.5 cm), the work is classified as Paintings and was created in ca. 1653.",a painting of a woman in a black dress,woman
436631,Self-Portrait,George Henry Harlow,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 30 x 25 in. (76.2 x 63.5 cm); Unknown; European Paintings; Self-Portrait is a Unknown Painting by the Unknown artist George Henry Harlow. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 30 x 25 in. (76.2 x 63.5 cm), the work is classified as Paintings .",a painting of a boy in a black coat,man
436644,A Bather (Echo),Jean-Jacques Henner,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 38 1/8 x 27 3/4 in. (96.8 x 70.5 cm); 1881; European Paintings; A Bather (Echo) is a Unknown Painting by the Unknown artist Jean-Jacques Henner. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 38 1/8 x 27 3/4 in. (96.8 x 70.5 cm), the work is classified as Paintings and was created in 1881.",a painting of a woman in a field,woman
436645,Young Woman Praying,Jean-Jacques Henner,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 24 7/8 x 17 7/8 in. (63.2 x 45.4 cm); Unknown; European Paintings; Young Woman Praying is a Unknown Painting by the Unknown artist Jean-Jacques Henner. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 24 7/8 x 17 7/8 in. (63.2 x 45.4 cm), the work is classified as Paintings .",a painting of a woman with red hair,woman
436680,The Annunciation of the Death of the Virgin,Samuel van Hoogstraten,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 26 x 20 3/4 in. (66 x 52.7 cm); ca. 1670; European Paintings; The Annunciation of the Death of the Virgin is a Unknown Painting by the Unknown artist Samuel van Hoogstraten. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 26 x 20 3/4 in. (66 x 52.7 cm), the work is classified as Paintings and was created in ca. 1670.",a painting of a woman kneeling on a chair,woman
436683,Lady Hester King (died 1873),John Hoppner,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 30 x 25 in. (76.2 x 63.5 cm); probably 1805; European Paintings; Lady Hester King (died 1873) is a Unknown Painting by the Unknown artist John Hoppner. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 30 x 25 in. (76.2 x 63.5 cm), the work is classified as Paintings and was created in probably 1805.",a painting of a woman with a hat,woman
436684,Major Thomas Pechell (1753–1826),John Hoppner,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 30 x 24 7/8 in. (76.2 x 63.2 cm); 1799; European Paintings; Major Thomas Pechell (1753–1826) is a Unknown Painting by the Unknown artist John Hoppner. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 30 x 24 7/8 in. (76.2 x 63.2 cm), the work is classified as Paintings and was created in 1799.",a painting of a man in a red coat,man
436685,"Mrs. John Garden (Ann Garden, 1769–1842) and Her Children, John (1796–1854) and Ann Margaret (born 1793)",John Hoppner,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 50 1/8 x 39 7/8 in. (127.3 x 101.3 cm); 1796 or 1797; European Paintings; Mrs. John Garden (Ann Garden, 1769–1842) and Her Children, John (1796–1854) and Ann Margaret (born 1793) is a Unknown Painting by the Unknown artist John Hoppner. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 50 1/8 x 39 7/8 in. (127.3 x 101.3 cm), the work is classified as Paintings and was created in 1796 or 1797.",a painting of two women and a child,woman
436686,"Mrs. Richard Bache (Sarah Franklin, 1743–1808)",John Hoppner,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 30 1/8 x 24 7/8 in. (76.5 x 63.2 cm); 1793; European Paintings; Mrs. Richard Bache (Sarah Franklin, 1743–1808) is a Unknown Painting by the Unknown artist John Hoppner. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 30 1/8 x 24 7/8 in. (76.5 x 63.2 cm), the work is classified as Paintings and was created in 1793.",a painting of a woman in a white hat,woman
436687,"Mrs. Richard Brinsley Sheridan (Hester Jane Ogle, 1775/76–1817) and Her Son (Charles Brinsley Sheridan, 1796–1843)",John Hoppner,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 93 3/4 x 59 in. (238.1 x 149.9 cm); Unknown; European Paintings; Mrs. Richard Brinsley Sheridan (Hester Jane Ogle, 1775/76–1817) and Her Son (Charles Brinsley Sheridan, 1796–1843) is a Unknown Painting by the Unknown artist John Hoppner. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 93 3/4 x 59 in. (238.1 x 149.9 cm), the work is classified as Paintings .",a painting of a woman in a yellow dress,woman
436688,"Mrs. Thomas Pechell (Charlotte Clavering, died 1841)",John Hoppner,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 30 x 25 in. (76.2 x 63.5 cm); 1799; European Paintings; Mrs. Thomas Pechell (Charlotte Clavering, died 1841) is a Unknown Painting by the Unknown artist John Hoppner. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 30 x 25 in. (76.2 x 63.5 cm), the work is classified as Paintings and was created in 1799.",a painting of a woman in a white dress,woman
436689,"Mrs. Whaley (died 1798, Isle of Man)",George Chinnery,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 93 1/2 x 58 in. (237.5 x 147.3 cm); Unknown; European Paintings; Mrs. Whaley (died 1798, Isle of Man) is a Unknown Painting by the Unknown artist George Chinnery. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 93 1/2 x 58 in. (237.5 x 147.3 cm), the work is classified as Paintings .",a painting of a woman in a black dress,woman
436690,"Portrait of a Woman; (reverse, now covered by relining canvas) Study of a Child's Head",John Hoppner,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 30 x 24 7/8 in. (76.2 x 63.2 cm); 1790s; European Paintings; Portrait of a Woman; (reverse, now covered by relining canvas) Study of a Child's Head is a Unknown Painting by the Unknown artist John Hoppner. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 30 x 24 7/8 in. (76.2 x 63.2 cm), the work is classified as Paintings and was created in 1790s.",a painting of a woman in a white dress,woman
436691,"Richard Humphreys, the Boxer",John Hoppner,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 55 3/4 x 44 1/4 in. (141.6 x 112.4 cm); Unknown; European Paintings; Richard Humphreys, the Boxer is a Unknown Painting by the Unknown artist John Hoppner. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 55 3/4 x 44 1/4 in. (141.6 x 112.4 cm), the work is classified as Paintings .",a painting of a man in a white uniform,man
436707,"Madame Edmond Cavé (Marie-Élisabeth Blavot, born 1810)",Jean Auguste Dominique Ingres,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 16 x 12 7/8 in. (40.6 x 32.7 cm); ca. 1831–34; European Paintings; Madame Edmond Cavé (Marie-Élisabeth Blavot, born 1810) is a Unknown Painting by the Unknown artist Jean Auguste Dominique Ingres. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 16 x 12 7/8 in. (40.6 x 32.7 cm), the work is classified as Paintings and was created in ca. 1831–34.",a painting of a woman with a bun,woman
436708,Odalisque in Grisaille,Jean Auguste Dominique Ingres,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 32 3/4 x 43 in. (83.2 x 109.2 cm); ca. 1824–34; European Paintings; Odalisque in Grisaille is a Unknown Painting by the Unknown artist Jean Auguste Dominique Ingres. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 32 3/4 x 43 in. (83.2 x 109.2 cm), the work is classified as Paintings and was created in ca. 1824–34.",a painting of a naked woman laying on a bed,woman
436819,Mäda Primavesi (1903–2000),Gustav Klimt,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 59 x 43 1/2 in. (149.9 x 110.5 cm); 1912–13; European Paintings; Mäda Primavesi (1903–2000) is a Unknown Painting by the Unknown artist Gustav Klimt. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 59 x 43 1/2 in. (149.9 x 110.5 cm), the work is classified as Paintings and was created in 1912–13.",a painting of a girl in a white dress,woman
436932,The Lacemaker,Nicolaes Maes,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 17 3/4 x 20 3/4 in. (45.1 x 52.7 cm); ca. 1656; European Paintings; The Lacemaker is a Unknown Painting by the Unknown artist Nicolaes Maes. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 17 3/4 x 20 3/4 in. (45.1 x 52.7 cm), the work is classified as Paintings and was created in ca. 1656.",a painting of a woman and child sitting on a chair,woman
436944,The Spanish Singer,Edouard Manet,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 58 x 45 in. (147.3 x 114.3 cm); 1860; European Paintings; The Spanish Singer is a Unknown Painting by the Unknown artist Edouard Manet. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 58 x 45 in. (147.3 x 114.3 cm), the work is classified as Paintings and was created in 1860.",a painting of a man playing a guitar,man
436945,Mademoiselle V. . . in the Costume of an Espada,Edouard Manet,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 65 x 50 1/4 in. (165.1 x 127.6 cm); 1862; European Paintings; Mademoiselle V. . . in the Costume of an Espada is a Unknown Painting by the Unknown artist Edouard Manet. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 65 x 50 1/4 in. (165.1 x 127.6 cm), the work is classified as Paintings and was created in 1862.",a painting of a woman in a black dress,woman
436947,Boating,Edouard Manet,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 38 1/4 x 51 1/4 in. (97.2 x 130.2 cm); 1874; European Paintings; Boating is a Unknown Painting by the Unknown artist Edouard Manet. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 38 1/4 x 51 1/4 in. (97.2 x 130.2 cm), the work is classified as Paintings and was created in 1874.",a painting of a man and woman in a boat,man
436948,Boy with a Sword,Edouard Manet,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 51 5/8 x 36 3/4 in. (131.1 x 93.4 cm); 1861; European Paintings; Boy with a Sword is a Unknown Painting by the Unknown artist Edouard Manet. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 51 5/8 x 36 3/4 in. (131.1 x 93.4 cm), the work is classified as Paintings and was created in 1861.",a painting of a boy with a gun,man
436970,Penelope,Charles-François Marchal,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 43 1/2 x 19 1/2 in. (110.5 x 49.5 cm); ca. 1868; European Paintings; Penelope is a Unknown Painting by the Unknown artist Charles-François Marchal. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 43 1/2 x 19 1/2 in. (110.5 x 49.5 cm), the work is classified as Paintings and was created in ca. 1868.",a painting of a woman in a blue dress,woman
436992,The Sense of Sight,Master of the Annunciation to the Shepherds,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; Overall, with added strips, 29 7/8 x 24 7/8 in. (75.9 x 63.2 cm); without additions 27 3/4 x 21 3/4 in. (70.5 x 55.2 cm); Unknown; European Paintings; The Sense of Sight is a Unknown Painting by the Unknown artist Master of the Annunciation to the Shepherds. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring Overall, with added strips, 29 7/8 x 24 7/8 in. (75.9 x 63.2 cm); without additions 27 3/4 x 21 3/4 in. (70.5 x 55.2 cm), the work is classified as Paintings .",a painting of a woman looking at a mirror,woman
437000,Portrait of a Woman,Master of the Castello Nativity,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Tempera and gold on canvas, transferred from wood; 15 3/4 x 10 3/4 in. (40 x 27.3 cm); probably 1450s; European Paintings; Portrait of a Woman is a Unknown Painting by the Unknown artist Master of the Castello Nativity. This piece, part of the European Paintings collection, is crafted using Tempera and gold on canvas, transferred from wood. Measuring 15 3/4 x 10 3/4 in. (40 x 27.3 cm), the work is classified as Paintings and was created in probably 1450s.",a painting of a woman with a red dress,woman
437092,Portia,Sir John Everett Millais,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 49 1/4 x 33 in. (125.1 x 83.8 cm); 1886; European Paintings; Portia is a Unknown Painting by the Unknown artist Sir John Everett Millais. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 49 1/4 x 33 in. (125.1 x 83.8 cm), the work is classified as Paintings and was created in 1886.",a painting of a woman in a red dress,woman
437098,Shepherdess Seated on a Rock,Jean-François Millet,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 14 1/8 x 11 1/8 in. (35.9 x 28.3 cm); 1856; European Paintings; Shepherdess Seated on a Rock is a Unknown Painting by the Unknown artist Jean-François Millet. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 14 1/8 x 11 1/8 in. (35.9 x 28.3 cm), the work is classified as Paintings and was created in 1856.",a painting of a woman sitting in a field,woman
437099,Woman with a Rake,Jean-François Millet,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 15 5/8 x 13 1/2 in. (39.7 x 34.3 cm); probably 1856–57; European Paintings; Woman with a Rake is a Unknown Painting by the Unknown artist Jean-François Millet. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 15 5/8 x 13 1/2 in. (39.7 x 34.3 cm), the work is classified as Paintings and was created in probably 1856–57.",a painting of a woman with a rake,woman
437154,Portrait of a Young Boy,Paulus Moreelse,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; Oval, 23 x 19 5/8 in. (58.4 x 49.8 cm); Unknown; European Paintings; Portrait of a Young Boy is a Unknown Painting by the Unknown artist Paulus Moreelse. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring Oval, 23 x 19 5/8 in. (58.4 x 49.8 cm), the work is classified as Paintings .",a painting of a young girl in a black and gold dress,woman
437220,A Cavalryman,Alphonse-Marie-Adolphe de Neuville,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 18 1/8 x 15 in. (46 x 38.1 cm); 1884; European Paintings; A Cavalryman is a Unknown Painting by the Unknown artist Alphonse-Marie-Adolphe de Neuville. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 18 1/8 x 15 in. (46 x 38.1 cm), the work is classified as Paintings and was created in 1884.",a painting of a man on a horse,man
437236,Head of a Donor,Albert van Ouwater,CC0-1.0,Paintings,European Paintings,,"Painting fragment; Unknown; Unknown; Oil on wood; 3 7/8 x 3 1/2 in. (9.8 x 8.9 cm); ca. 1460; European Paintings; Head of a Donor is a Unknown Painting fragment by the Unknown artist Albert van Ouwater. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 3 7/8 x 3 1/2 in. (9.8 x 8.9 cm), the work is classified as Paintings and was created in ca. 1460.",a painting of a man with a blue collar,man
437239,"The Grandchildren of Sir William Heathcote, 3rd Baronet",William Owen,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 55 1/4 x 67 1/2 in. (140.3 x 171.5 cm); Unknown; European Paintings; The Grandchildren of Sir William Heathcote, 3rd Baronet is a Unknown Painting by the Unknown artist William Owen. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 55 1/4 x 67 1/2 in. (140.3 x 171.5 cm), the work is classified as Paintings .",a painting of three children,child
437248,Madonna and Child,Paolo di Giovanni Fei,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Tempera on wood, gold ground; Overall, with engaged frame, 34 1/4 x 23 1/4 in. (87 x 59.1 cm); painted surface 27 x 16 7/8 in. (68.6 x 42.9 cm); 1370s; European Paintings; Madonna and Child is a Unknown Painting by the Unknown artist Paolo di Giovanni Fei. This piece, part of the European Paintings collection, is crafted using Tempera on wood, gold ground. Measuring Overall, with engaged frame, 34 1/4 x 23 1/4 in. (87 x 59.1 cm); painted surface 27 x 16 7/8 in. (68.6 x 42.9 cm), the work is classified as Paintings and was created in 1370s.",a painting of a woman holding a baby,woman
437255,"Portrait of a Knight of Malta, Probably Fra Jacopo Salviati",Mirabello Cavalori,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 35 x 26 1/4 in. (88.9 x 66.7 cm); 1566; European Paintings; Portrait of a Knight of Malta, Probably Fra Jacopo Salviati is a Unknown Painting by the Unknown artist Mirabello Cavalori. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 35 x 26 1/4 in. (88.9 x 66.7 cm), the work is classified as Paintings and was created in 1566.",a painting of a man with a book,man
437268,Bacchus and Ariadne,Giovanni Antonio Pellegrini,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 46 x 50 1/2 in. (116.8 x 128.3 cm); 1720s; European Paintings; Bacchus and Ariadne is a Unknown Painting by the Unknown artist Giovanni Antonio Pellegrini. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 46 x 50 1/2 in. (116.8 x 128.3 cm), the work is classified as Paintings and was created in 1720s.",a painting of two women sitting on a rock,woman
437317,Still Life with Apples and Pitcher,Camille Pissarro,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 18 1/4 x 22 1/4 in. (46.4 x 56.5 cm); 1872; European Paintings; Still Life with Apples and Pitcher is a Unknown Painting by the Unknown artist Camille Pissarro. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 18 1/4 x 22 1/4 in. (46.4 x 56.5 cm), the work is classified as Paintings and was created in 1872.",a painting of a vase and apples on a table,vase
437332,Girl with Cherries,Marco d'Oggiono,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 19 1/4 x 14 3/4 in. (48.9 x 37.5 cm); ca. 1491–95; European Paintings; Girl with Cherries is a Unknown Painting by the Unknown artist Marco d'Oggiono. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 19 1/4 x 14 3/4 in. (48.9 x 37.5 cm), the work is classified as Paintings and was created in ca. 1491–95.",a painting of a woman holding a basket of fruit,woman
437342,The Lamentation,Scipione Pulzone (Il Gaetano),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 114 x 68 in. (289.6 x 172.7 cm); 1593; European Paintings; The Lamentation is a Unknown Painting by the Unknown artist Scipione Pulzone (Il Gaetano). This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 114 x 68 in. (289.6 x 172.7 cm), the work is classified as Paintings and was created in 1593.",the cr of the cross,cross
437354,The Drummond Children,Sir Henry Raeburn,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 94 1/4 x 60 1/4 in. (239.4 x 153 cm); ca. 1808–9; European Paintings; The Drummond Children is a Unknown Painting by the Unknown artist Sir Henry Raeburn. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 94 1/4 x 60 1/4 in. (239.4 x 153 cm), the work is classified as Paintings and was created in ca. 1808–9.",a painting of a man and a woman on a horse,man
437355,George Harley Drummond (1783–1855),Sir Henry Raeburn,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 94 1/4 x 58 in. (239.4 x 147.3 cm); ca. 1808–9; European Paintings; George Harley Drummond (1783–1855) is a Unknown Painting by the Unknown artist Sir Henry Raeburn. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 94 1/4 x 58 in. (239.4 x 147.3 cm), the work is classified as Paintings and was created in ca. 1808–9.",a painting of a man with a horse,man
437356,Alexander Maconochie (1777–1861) of Meadowbank,Sir Henry Raeburn,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 30 1/4 x 25 in. (76.8 x 63.5 cm); Unknown; European Paintings; Alexander Maconochie (1777–1861) of Meadowbank is a Unknown Painting by the Unknown artist Sir Henry Raeburn. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 30 1/4 x 25 in. (76.8 x 63.5 cm), the work is classified as Paintings .",a painting of a man in a black suit,man
437357,James Johnston of Straiton (died 1841),Sir Henry Raeburn,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 35 1/4 x 27 1/4 in. (89.5 x 69.2 cm); Unknown; European Paintings; James Johnston of Straiton (died 1841) is a Unknown Painting by the Unknown artist Sir Henry Raeburn. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 35 1/4 x 27 1/4 in. (89.5 x 69.2 cm), the work is classified as Paintings .",a painting of a man in a blue suit,man
437358,Janet Law,Sir Henry Raeburn,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 35 1/4 x 27 1/4 in. (89.5 x 69.2 cm); Unknown; European Paintings; Janet Law is a Unknown Painting by the Unknown artist Sir Henry Raeburn. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 35 1/4 x 27 1/4 in. (89.5 x 69.2 cm), the work is classified as Paintings .",a painting of a woman in a white dress,woman
437359,John Gray (1731–1811) of Newholm,Sir Henry Raeburn,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 49 3/8 x 40 in. (125.4 x 101.6 cm); Unknown; European Paintings; John Gray (1731–1811) of Newholm is a Unknown Painting by the Unknown artist Sir Henry Raeburn. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 49 3/8 x 40 in. (125.4 x 101.6 cm), the work is classified as Paintings .",a painting of a man in a brown jacket,man
437360,"Lady Maitland (Catherine Connor, died 1865)",Sir Henry Raeburn,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 49 3/4 x 39 3/4 in. (126.4 x 101 cm); Unknown; European Paintings; Lady Maitland (Catherine Connor, died 1865) is a Unknown Painting by the Unknown artist Sir Henry Raeburn. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 49 3/4 x 39 3/4 in. (126.4 x 101 cm), the work is classified as Paintings .",a painting of a woman in a white dress,woman
